source,target
427735490,229418
442262864,220169
442571138,247535
417891446,223515
402052247,207005
402052247,207004
404539399,77186
418469721,211810
421274506,213717
421274506,119976
405212274,207822
405212274,207003
405212229,216348
404539479,250850
426114331,4297
437068619,10541
416335148,159416
400208985,250495
405213102,217911
402052693,169251
406214092,238853
402052728,209479
402052737,7018
402052470,175247
402052470,234935
415596144,216702
402052808,115126
405214030,111217
405214030,98854
405217484,100052
402059231,323087
423100218,316225
405218027,123607
404541046,201419
424252837,91810
400211061,214308
402058759,218958
405215459,207003
405216706,208914
412728400,114798
412728446,226832
405217000,293959
405217055,230940
405217055,100655
400210464,323541
405217153,279065
404540868,138955
405217180,55707
405217180,200395
443864846,238331
423355229,248869
412728856,6413
405218946,81770
404541411,131433
412728945,323987
437068904,218287
445512687,25442
437068897,218287
422432111,120207
406214485,110608
400211873,210797
405219721,108262
400209323,173174
405213834,158307
429651968,222570
415100063,218612
404540172,205580
402053059,233034
406214911,135256
405214968,169500
405214968,323256
400209662,37571
405215226,19186
431950392,217490
404540396,39382
405219810,47828
405219801,305729
412729141,156223
400212097,324124
405220470,211763
405220844,234140
400212284,324218
437371274,218287
422432148,324313
402060167,183512
405221479,10432
435433443,324477
402060265,294133
402060265,147387
406218659,97365
402060390,137619
445513524,232599
400212916,294979
420003070,171639
420003070,279172
404542544,245638
406218686,159477
406219569,215008
405222842,248324
420426006,247544
405223146,213739
436254508,125305
436254508,103014
406220138,218623
405223431,29501
418470185,240903
445513659,35846
404542303,204785
423100236,236871
400213069,324607
417891641,118607
418470121,28820
404542358,42219
405222012,222956
442733071,54487
427735702,137314
422728230,120257
412729515,324646
424072568,63097
404542973,216680
405223994,294791
404542492,82458
405224145,175042
442733106,230464
446970939,230453
412729873,213969
431177718,183961
405225304,219958
405225509,105072
406221976,11952
402064056,279428
406221743,227653
405226429,188824
404543712,345687
400215628,325131
404543669,325599
405226777,7264
448404655,91447
405227115,214991
445515586,252674
420426220,345745
400216770,233800
434171004,325847
434171004,238919
434171004,235040
434171013,199014
434171013,325847
406222993,220342
430036052,216255
437069182,218287
406223616,305084
404544187,252320
400217458,315963
445516273,345648
405228800,175042
405229168,9384
405230263,195420
436041454,213529
415596475,326455
400218313,216634
406224704,216066
406224704,213452
422936568,34916
406224919,58764
405229694,32211
405229462,275036
405230708,162099
404545024,212940
404545024,210626
427735935,223164
437370756,239149
406205903,235232
434067163,246194
429323476,246544
420424954,159168
426531096,226183
406201505,158628
405190635,284035
405190635,244653
420424892,245184
400196907,245176
400196925,227083
431177022,100655
437068058,245229
406203558,234418
405191215,2459
404531930,173205
402046095,72479
404531976,284038
404531976,28614
405191395,44604
404531253,71642
400196275,221380
400196275,284032
405189503,47828
420424856,236235
400196444,224465
406201033,773
445501314,243462
420002437,221246
405190270,279069
447862359,214984
416332677,244951
405190387,245009
402045826,71733
442262720,240079
406201364,245089
405190458,279073
439866129,229091
402046932,230616
405194203,216219
405194203,245553
405194203,4962
405194203,63570
405194203,208961
418468964,243064
402046996,246187
402046987,246359
406201907,239797
405191518,245388
446969246,215438
402046228,108630
400197274,167642
444550479,173551
444550479,240265
439865969,110154
406202238,56694
406202381,244589
405192027,234647
405191929,189342
430035008,217814
405192312,82177
431433451,64792
418468928,205930
439866021,245733
442262757,127289
405193311,40519
440889674,207530
405192713,68195
400198406,284036
416332935,169281
400197675,210482
431177077,212370
415098931,245889
439866030,221295
400197951,213444
402046503,160550
402046558,134516
402046674,35799
426114000,223603
412725010,81574
436040357,224966
442570950,127359
412725323,198104
412725314,279068
404533233,18742
415099084,216382
404533251,211061
404533251,233853
415099093,26164
400199860,208239
405195239,225609
433105034,123942
416333364,228625
416333364,164224
400200108,88770
417890697,240814
417890740,240749
417890731,254017
417890704,240743
417890722,240748
417890759,240750
417890820,240768
417890777,240755
417890795,240761
417890848,240770
417890811,240767
417890839,240769
404533812,138955
405196309,211627
429323537,284048
429323537,284049
405196425,128049
415099217,54452
400199753,5182
405196942,211918
442570987,224643
400199780,247253
404534072,104303
405197102,322635
405196238,246810
404533661,284045
404533661,53111
404533661,284046
404533661,247031
400199584,17789
402047600,159045
405196229,221533
405196130,279065
405196130,194322
400199450,246999
405196185,210166
417890857,240773
412725591,279064
416333248,60779
402047067,246187
400199138,209787
405195514,209447
437370685,211879
443864267,240707
405195550,165895
405195550,165896
405195550,59470
433104990,217621
405195612,12692
418469062,241412
444550521,234853
421274178,135545
426531434,247542
442571012,247535
406205690,163926
405197825,179665
405197870,247051
419620422,247605
405198067,94846
416333435,171467
400200509,246111
400200509,217882
424614901,228967
405198726,530
405198726,234474
434169990,279055
400201624,215008
405200562,226282
400201606,215008
400201606,70345
400201606,217770
402048832,248094
402048832,284053
406207162,228141
415099379,210717
437068281,218287
400201759,216455
405200919,284055
405200919,221380
405200919,25835
404535375,208087
437068316,218287
405200955,247657
405199609,228496
405199609,106654
405199609,209109
405199226,66724
426531559,248010
426531559,248009
422725313,227774
402048556,247660
405199841,21580
404535080,237794
405199690,248177
445505999,249108
445505999,18199
405203097,14472
446757322,129268
417891106,240870
406208232,171615
418469393,249199
439866405,245733
416334023,28352
405204247,233702
415099547,164085
415099574,54452
405206398,212113
405204309,208125
404536418,229798
404536418,284066
402050445,322775
402050445,284072
442262855,146234
417891295,210970
406210130,255660
406210130,255661
406210130,215496
402050604,20458
405206263,209530
405206593,60858
405206281,154129
429651904,122877
418469552,213004
405206904,251832
400206059,284069
430800458,218423
430800458,230112
430800430,284065
418469589,240897
418469589,240903
419620486,211990
402049868,145598
445506603,218561
402050025,218678
405204826,249526
405204880,210176
405204880,209313
417891179,212044
406209552,322765
406209552,77641
406209552,218408
424615027,222335
424615027,227858
405205521,226282
405205521,89740
405201268,233730
402050454,322775
402050454,284072
405205914,6560
418469516,210241
418469516,213315
420425347,236235
402049010,159045
405205969,284070
441559252,248664
405201534,284062
423355078,248869
405202098,179505
436040605,209937
405202908,2032
432545258,242969
406198341,243385
437067889,218287
440889451,195311
428883336,122611
405179550,14808
402042516,46916
404524207,211269
434169204,230731
402042473,219507
405179523,50363
442732571,209744
416330964,143454
402042678,231489
400190814,284002
400190814,284003
400190814,284006
402042767,231521
445496810,217189
405180281,322375
405180281,231624
412722996,231666
444550166,224383
405180593,230940
405180593,230941
405180469,169298
405180566,207202
405180566,55462
425362546,231066
405181100,91222
405181100,210794
425362564,232015
402043034,2789
404524840,208941
404524840,215375
404524840,215206
404524840,231406
404524840,226833
404524966,40917
445497285,63551
425362573,232015
400191680,89618
404525046,232028
406195601,232036
405181618,217648
418468287,186029
402043196,105262
406195665,221380
416331348,230247
405181707,4586
405181734,231324
404525313,212541
427734552,216173
412723030,316303
405180548,230287
415098138,231651
415098138,35414
425362500,231709
439865790,231798
400191314,224966
445496954,231791
438113140,214676
400191421,95446
400191421,84255
417890429,21335
432545052,130299
432545070,17014
400192554,232214
400192554,213077
405182975,207755
402043720,211428
404526919,40051
400192545,232369
406196771,242301
405183233,242447
405183484,93194
424252338,23289
445498060,242448
442732633,231916
405183420,102583
445498097,279212
404527062,242476
404527062,242475
442262542,146234
405184134,41586
405184134,224933
417890214,239389
412723682,284018
400193330,242846
417890269,284021
417890278,17365
400193090,214434
400193090,141781
446968835,229813
442732679,208818
417890287,76818
406196833,12855
423354809,242304
405183616,241995
405183652,234611
405183652,186433
400192803,230496
442262515,242649
404527204,242531
404527204,242532
400192849,209755
443863767,208518
443863767,70101
400192929,209755
406197324,198753
404527320,130279
404525439,216540
418468312,220698
418468312,232182
443863712,232304
400192288,242167
404525554,234011
404525554,234286
404525545,241563
404525545,69513
448402201,16496
432545007,242969
405182877,217713
440889380,243041
440889362,243029
443863892,221655
404530110,284024
404530110,243387
420424730,131307
402044578,94663
405185758,231342
443863918,243133
420424749,42336
441485448,28340
443569005,216255
424614812,240728
406198537,215680
405186070,279706
405186169,233556
416332258,243453
426530818,243661
445499979,227774
445499979,32725
445499470,229772
418468553,243064
405185400,224467
402044337,169314
446968906,229812
432545098,280415
451522086,226363
445499540,128526
404527865,29898
426530881,243985
424252383,244002
412724137,15571
405187685,208043
402045069,244045
425362671,218419
404530888,34126
443864016,207532
422723770,236848
420002393,226692
402045336,231521
404531084,147597
405188540,235857
404531057,147597
405188960,188858
404531137,221300
405189004,212726
405189095,211039
404531164,252347
416332294,233393
406199028,135256
430034848,216255
434169570,207541
402044872,224672
402044872,242349
406199251,216454
406199108,243821
417890508,243064
440889585,243041
402045041,150929
402044961,103218
428883103,154034
438729609,208188
412722184,230533
443121499,230529
406188450,208644
443121391,230162
404520238,230170
405168189,215762
404520292,209725
406187683,177647
405168303,47608
405168571,230085
445492645,229960
445492645,230235
400185688,213104
405169017,230224
402039414,222458
445492654,230235
445492654,229960
404520620,50024
404520620,216449
404520746,220797
404520764,279085
431432988,217397
431432988,230147
400185679,843
433647397,230212
402039174,98147
406187914,230218
405168704,27446
445492486,216624
404520559,201723
406188129,217140
404520522,230186
416329164,164224
437067488,230069
405169810,78102
448401667,230038
448401667,230036
426113537,237185
426113537,12663
404520782,266815
430034125,217815
400186543,230275
405170112,230303
441995343,204261
416329333,230247
437978100,230315
405170577,230076
405170513,176108
405170728,76726
405170791,230287
433647422,230042
405170773,69279
404521291,56463
422990124,1820
405171175,212210
405171120,20803
405171282,194322
445493519,75115
406189388,230363
427732590,230362
422936256,228582
448401774,161807
405171834,230398
427732670,230382
406189805,206461
416329627,252585
434067001,228787
400187542,212957
405171898,230408
405171898,230409
404521674,101766
441558814,223576
416329636,214849
416329636,230106
406190045,178208
